,game_id,firstName,lastName,goals
14711,2019020067,Ryan,Pulock,0
28568,2019020067,Frank,Vatrano,0
28519,2019020067,MacKenzie,Weegar,0
11515,2019020067,Jordan,Eberle,0
7940,2019020067,Leo,Komarov,0
26247,2019020067,Aaron,Ekblad,0
14985,2019020067,Mathew,Barzal,0
25032,2019020067,Mike,Hoffman,0
13949,2019020067,Brock,Nelson,0
24774,2019020067,Derick,Brassard,0
38465,2019020067,Josh,Brown,0
22808,2019020067,Noel,Acciari,0
36024,2019020067,Dryden,Hunt,0
13648,2019020067,Adam,Pelech,0
14235,2019020067,Anthony,Beauvillier,0
13706,2019020067,Johnny,Boychuk,0
14145,2019020067,Josh,Bailey,1
13859,2019020067,Anders,Lee,1
6958,2019020067,Brett,Connolly,0
17627,2019020067,Anton,Stralman,0
27027,2019020068,Nino,Niederreiter,0
20740,2019020068,Alexander,Wennberg,0
20686,2019020068,Cam,Atkinson,0
40749,2019020068,Jakob,Lilja,0
9766,2019020068,Sonny,Milano,0
20957,2019020068,Ryan,Murray,0
10135,2019020068,Boone,Jenner,0
41751,2019020068,Julien,Gauthier,0
37094,2019020068,Martin,Necas,0
9822,2019020068,Markus,Nutivaara,1
10498,2019020068,Zach,Werenski,0
10050,2019020068,Oliver,Bjorkstrand,1
19483,2019020068,Teuvo,Teravainen,0
33455,2019020068,Joel,Edmundson,0
28962,2019020068,Erik,Haula,1
9862,2019020068,Nick,Foligno,0
4532,2019020068,Jordan,Staal,0
19134,2019020068,Brock,McGinn,0
4695,2019020068,Jaccob,Slavin,0
36051,2019020068,Warren,Foegele,0
19210,2019020068,Haydn,Fleury,0
36237,2019020068,Lucas,Wallmark,0
19263,2019020068,Sebastian,Aho,0
4886,2019020068,Brett,Pesce,0
5005,2019020068,Riley,Nash,0
10215,2019020068,David,Savard,0
8081,2019020068,Jake,Gardiner,0
40642,2019020068,Alexandre,Texier,0
29932,2019020068,Gustav,Nyquist,0
40688,2019020068,Emil,Bemstrom,0
6055,2019020068,Dougie,Hamilton,1
39491,2019020068,Andrei,Svechnikov,0
25183,2019020068,Ryan,Dzingel,0
10351,2019020068,Seth,Jones,0
40894,2019020068,Vladislav,Gavrikov,0
10418,2019020068,Pierre-Luc,Dubois,1
33562,2019020069,Erik,Gustafsson,0
35408,2019020069,Dylan,Strome,0
24685,2019020069,Andrew,Shaw,0
33855,2019020069,Carl,Dahlstrom,0
3893,2019020069,Andrew,Copp,1
3818,2019020069,Blake,Wheeler,0
861,2019020069,Jonathan,Toews,0
19008,2019020069,Drake,Caggiula,0
14035,2019020069,Calvin,de Haan,0
23634,2019020069,Anthony,Bitetto,0
19736,2019020069,Olli,Maatta,0
20888,2019020069,Brandon,Saad,1
30585,2019020069,Ryan,Carpenter,0
35287,2019020069,Tucker,Poolman,0
34553,2019020069,Jack,Roslovic,0
762,2019020069,Brent,Seabrook,1
38714,2019020069,Mason,Appleton,0
12389,2019020069,Patrik,Laine,0
4271,2019020069,Adam,Lowry,0
10808,2019020069,Gabriel,Bourque,0
16306,2019020069,Connor,Murphy,0
11158,2019020069,Mark,Letestu,0
33805,2019020069,Zack,Smith,0
4123,2019020069,Nikolaj,Ehlers,1
33726,2019020069,David,Kampf,0
3765,2019020069,Mathieu,Perreault,0
40306,2019020069,Dominik,Kubalik,0
12456,2019020069,Josh,Morrissey,0
15175,2019020069,Brendan,Perlini,0
12526,2019020069,Dmitry,Kulikov,0
12582,2019020069,Kyle,Connor,0
940,2019020069,Duncan,Keith,0
31323,2019020069,Neal,Pionk,0
33638,2019020069,Alex,DeBrincat,0
1010,2019020069,Patrick,Kane,0
4198,2019020069,Mark,Scheifele,1
12918,2019020070,Esa,Lindell,0
13221,2019020070,Tyler,Seguin,0
797,2019020070,Richard,Panik,0
25727,2019020070,Jakub,Vrana,0
40974,2019020070,Rhett,Gardner,0
21929,2019020070,Joe,Pavelski,0
30084,2019020070,Nick,Jensen,0
13317,2019020070,Jamie,Oleksiak,0
6585,2019020070,Nicklas,Backstrom,0
6361,2019020070,Evgeny,Kuznetsov,1
6805,2019020070,Lars,Eller,0
41669,2019020070,Joel,L'Esperance,0
6651,2019020070,John,Carlson,1
25649,2019020070,T.J.,Oshie,0
1710,2019020070,Andrew,Cogliano,0
26081,2019020070,Joel,Hanley,0
16377,2019020070,Radko,Gudas,0
13430,2019020070,Jason,Dickinson,0
18615,2019020070,Radek,Faksa,1
37918,2019020070,Jonas,Siegenthaler,0
12787,2019020070,John,Klingberg,0
39833,2019020070,Miro,Heiskanen,0
13014,2019020070,Jamie,Benn,0
6883,2019020070,Tom,Wilson,1
41672,2019020070,Tyler,Lewington,0
11736,2019020070,Andrej,Sekera,0
27101,2019020070,Carl,Hagelin,0
5362,2019020070,Garnet,Hathaway,0
14542,2019020070,Nic,Dowd,0
39748,2019020070,Roope,Hintz,0
13110,2019020070,Mattias,Janmark,0
6508,2019020070,Dmitry,Orlov,0
6288,2019020070,Alex,Ovechkin,1
7353,2019020070,Alexander,Radulov,0
34952,2019020070,Brendan,Leipsic,0
40982,2019020070,Nick,Caamano,0
31776,2019020071,Zach,Parise,0
28273,2019020071,Jared,McCann,0
36621,2019020071,Jordan,Greenway,0
4838,2019020071,Victor,Rask,0
41618,2019020071,Sam,Lafferty,1
25320,2019020071,Brad,Hunt,1
20087,2019020071,Jason,Zucker,1
19882,2019020071,Jared,Spurgeon,1
4770,2019020071,Eric,Staal,0
20224,2019020071,Matt,Dumba,0
11164,2019020071,Justin,Schultz,0
20560,2019020071,Joel,Eriksson Ek,0
9979,2019020071,Jack,Johnson,0
41558,2019020071,John,Marino,0
26104,2019020071,Marcus,Pettersson,0
29709,2019020071,Mats,Zuccarello,0
12656,2019020071,Brandon,Tanev,0
11819,2019020071,Kris,Letang,1
11885,2019020071,Brian,Dumoulin,0
27321,2019020071,Kevin,Fiala,0
11917,2019020071,Sidney,Crosby,1
33993,2019020071,Zach,Aston-Reese,0
16523,2019020071,Ryan,Hartman,0
33929,2019020071,Dominik,Simon,0
20487,2019020071,Jonas,Brodin,0
39193,2019020071,Teddy,Blueger,0
19858,2019020071,Joseph,Blandisi,1
20297,2019020071,Luke,Kunin,1
41690,2019020071,Adam,Johnson,1
39266,2019020071,Dominik,Kahun,0
20626,2019020071,Mikko,Koivu,0
20424,2019020071,Marcus,Foligno,0
11962,2019020071,Patric,Hornqvist,1
37164,2019020071,Carson,Soucy,0
17107,2019020071,Jake,Guentzel,1
19948,2019020071,Ryan,Suter,0
11016,2019020072,Mikko,Rantanen,0
3599,2019020072,Carl,Soderberg,0
15075,2019020072,Derek,Stepan,0
11077,2019020072,Tyson,Jost,1
3456,2019020072,Gabriel,Landeskog,0
3160,2019020072,Erik,Johnson,0
12017,2019020072,Phil,Kessel,0
10570,2019020072,Nikita,Zadorov,0
15623,2019020072,Alex,Goligoski,0
10647,2019020072,Colin,Wilson,0
15702,2019020072,Jakob,Chychrun,0
10292,2019020072,Matt,Calvert,0
10722,2019020072,Matt,Nieto,0
15367,2019020072,Christian,Dvorak,0
31938,2019020072,Jordan,Oesterle,0
39926,2019020072,Ryan,Graves,0
15499,2019020072,Jason,Demers,0
15839,2019020072,Clayton,Keller,0
40014,2019020072,Cale,Makar,0
3678,2019020072,Nathan,MacKinnon,0
40086,2019020072,Conor,Garland,0
15299,2019020072,Brad,Richardson,0
15918,2019020072,Oliver,Ekman-Larsson,0
10931,2019020072,Samuel,Girard,0
340,2019020072,Pierre-Edouard,Bellemare,0
6433,2019020072,Andre,Burakovsky,1
32783,2019020072,Valeri,Nichushkin,0
1166,2019020072,Nick,Schmaltz,1
1091,2019020072,Vinnie,Hinostroza,0
7208,2019020072,Mark,Barberio,0
727,2019020072,Niklas,Hjalmarsson,0
41699,2019020072,Barrett,Hayton,0
8153,2019020072,Nazem,Kadri,1
16232,2019020072,Lawson,Crouse,0
7843,2019020072,Michael,Grabner,1
25866,2019020072,Joonas,Donskoi,0
9032,2019020073,Jake,Virtanen,0
29548,2019020073,Kevin,Hayes,0
162,2019020073,Travis,Konecny,0
77,2019020073,Claude,Giroux,0
9357,2019020073,Brock,Boeser,1
507,2019020073,Sean,Couturier,0
6142,2019020073,Matt,Niskanen,0
24417,2019020073,Jordie,Benn,0
38069,2019020073,Quinn,Hughes,0
35636,2019020073,Robert,Hagg,0
17794,2019020073,J.T.,Miller,0
9231,2019020073,Alexander,Edler,0
26718,2019020073,Christopher,Tanev,0
33176,2019020073,Oskar,Lindblom,1
18697,2019020073,Tyler,Pitlick,0
9439,2019020073,Bo,Horvat,0
3970,2019020073,Tyler,Myers,0
7683,2019020073,James,van Riemsdyk,0
9652,2019020073,Brandon,Sutter,0
40383,2019020073,Carsen,Twarynski,1
36793,2019020073,Adam,Gaudette,0
7057,2019020073,Jay,Beagle,0
22086,2019020073,Justin,Braun,0
423,2019020073,Jakub,Voracek,0
245,2019020073,Ivan,Provorov,0
33091,2019020073,Travis,Sanheim,0
40398,2019020073,Connor,Bunnaman,0
21610,2019020073,Josh,Leivo,0
8619,2019020073,Tanner,Pearson,1
29027,2019020073,Scott,Laughton,0
5344,2019020073,Micheal,Ferland,0
2,2019020073,Shayne,Gostisbehere,0
26804,2019020073,Troy,Stecher,0
591,2019020073,Michael,Raffl,0
38156,2019020073,Elias,Pettersson,0
27865,2019020073,Tim,Schaller,0
35760,2019020074,William,Carrier,1
8529,2019020074,Brayden,McNabb,0
5159,2019020074,Elias,Lindholm,0
5817,2019020074,Johnny,Gaudreau,1
31691,2019020074,Jonathan,Marchessault,0
17359,2019020074,Deryk,Engelland,0
5897,2019020074,Matthew,Tkachuk,0
34461,2019020074,Shea,Theodore,0
32727,2019020074,Cody,Eakin,0
32095,2019020074,Ryan,Reaves,1
40785,2019020074,Nicolas,Hague,0
38427,2019020074,Cody,Glass,1
5079,2019020074,Noah,Hanifin,0
32006,2019020074,Paul,Stastny,1
5974,2019020074,Sean,Monahan,0
24947,2019020074,Mark,Stone,1
29259,2019020074,Andrew,Mangiapane,0
17408,2019020074,Michael,Frolik,0
5737,2019020074,Mikael,Backlund,0
35558,2019020074,Rasmus,Andersson,1
19812,2019020074,Jon,Merrill,0
20807,2019020074,William,Karlsson,0
5239,2019020074,Mark,Giordano,0
34273,2019020074,Tomas,Nosek,1
26476,2019020074,Reilly,Smith,0
19416,2019020074,Valentin,Zykov,0
5552,2019020074,Travis,Hamonic,0
19558,2019020074,Derek,Ryan,0
5602,2019020074,TJ,Brodie,0
5308,2019020074,Michael,Stone,0
3229,2019020074,Nick,Holden,0
5676,2019020074,Mark,Jankowski,0
7596,2019020074,Max,Pacioretty,0
5435,2019020074,Sam,Bennett,0
8884,2019020074,Milan,Lucic,0
15558,2019020074,Tobias,Rieder,0
31324,2019020075,Neal,Pionk,0
33930,2019020075,Dominik,Simon,1
38715,2019020075,Mason,Appleton,0
4199,2019020075,Mark,Scheifele,1
3894,2019020075,Andrew,Copp,0
23635,2019020075,Anthony,Bitetto,0
39267,2019020075,Dominik,Kahun,0
28274,2019020075,Jared,McCann,0
19859,2019020075,Joseph,Blandisi,0
9567,2019020075,Erik,Gudbranson,0
11165,2019020075,Justin,Schultz,0
39194,2019020075,Teddy,Blueger,0
4124,2019020075,Nikolaj,Ehlers,0
10809,2019020075,Gabriel,Bourque,0
41619,2019020075,Sam,Lafferty,2
3766,2019020075,Mathieu,Perreault,1
33856,2019020075,Carl,Dahlstrom,0
41559,2019020075,John,Marino,0
11159,2019020075,Mark,Letestu,0
11820,2019020075,Kris,Letang,0
12583,2019020075,Kyle,Connor,0
4272,2019020075,Adam,Lowry,0
33994,2019020075,Zach,Aston-Reese,2
12457,2019020075,Josh,Morrissey,0
26105,2019020075,Marcus,Pettersson,0
11963,2019020075,Patric,Hornqvist,0
34554,2019020075,Jack,Roslovic,0
17108,2019020075,Jake,Guentzel,2
41691,2019020075,Adam,Johnson,0
3819,2019020075,Blake,Wheeler,0
35288,2019020075,Tucker,Poolman,0
11918,2019020075,Sidney,Crosby,0
12657,2019020075,Brandon,Tanev,0
11886,2019020075,Brian,Dumoulin,0
12527,2019020075,Dmitry,Kulikov,0
12390,2019020075,Patrik,Laine,0
8962,2019020076,Alec,Martinez,0
41259,2019020076,Matt,Roy,0
37543,2019020076,Ilya,Kovalchuk,0
8828,2019020076,Trevor,Lewis,0
8530,2019020076,Brayden,McNabb,0
40786,2019020076,Nicolas,Hague,0
29093,2019020076,Adrian,Kempe,0
41194,2019020076,Blake,Lizotte,0
7597,2019020076,Max,Pacioretty,1
3230,2019020076,Nick,Holden,0
19813,2019020076,Jon,Merrill,0
14637,2019020076,Kyle,Clifford,0
34274,2019020076,Tomas,Nosek,0
19417,2019020076,Valentin,Zykov,0
26477,2019020076,Reilly,Smith,1
20808,2019020076,William,Karlsson,0
31692,2019020076,Jonathan,Marchessault,0
41327,2019020076,Austin,Wagner,1
8761,2019020076,Drew,Doughty,0
32007,2019020076,Paul,Stastny,2
35480,2019020076,Alex,Iafallo,0
24948,2019020076,Mark,Stone,1
8346,2019020076,Anze,Kopitar,0
35761,2019020076,William,Carrier,0
30732,2019020076,Joakim,Ryan,0
32728,2019020076,Cody,Eakin,0
9118,2019020076,Ben,Hutton,0
8280,2019020076,Dustin,Brown,1
41397,2019020076,Sean,Walker,0
32096,2019020076,Ryan,Reaves,0
34462,2019020076,Shea,Theodore,0
35889,2019020076,Michael,Amadio,0
8418,2019020076,Tyler,Toffoli,0
38428,2019020076,Cody,Glass,0
17360,2019020076,Deryk,Engelland,0
8220,2019020076,Jeff,Carter,0
21495,2019020077,Patrick,Marleau,0
5436,2019020077,Sam,Bennett,0
5553,2019020077,Travis,Hamonic,0
30546,2019020077,Tim,Heed,0
35559,2019020077,Rasmus,Andersson,0
22250,2019020077,Logan,Couture,0
5975,2019020077,Sean,Monahan,0
5080,2019020077,Noah,Hanifin,0
5240,2019020077,Mark,Giordano,0
22167,2019020077,Melker,Karlsson,0
22379,2019020077,Kevin,Labanc,1
5818,2019020077,Johnny,Gaudreau,0
19559,2019020077,Derek,Ryan,0
22449,2019020077,Tomas,Hertl,1
2921,2019020077,Evander,Kane,0
5160,2019020077,Elias,Lindholm,1
21788,2019020077,Marc-Edouard,Vlasic,0
21718,2019020077,Brent,Burns,0
28771,2019020077,Erik,Karlsson,0
21648,2019020077,Joe,Thornton,0
29847,2019020077,Austin,Czarnik,0
29260,2019020077,Andrew,Mangiapane,0
5898,2019020077,Matthew,Tkachuk,0
35104,2019020077,Barclay,Goodrow,0
5738,2019020077,Mikael,Backlund,0
36693,2019020077,Dylan,Gambrell,0
5603,2019020077,TJ,Brodie,0
22302,2019020077,Brenden,Dillon,0
8885,2019020077,Milan,Lucic,0
17409,2019020077,Michael,Frolik,0
38341,2019020077,Mario,Ferraro,0
30666,2019020077,Timo,Meier,1
38401,2019020077,Lukas,Radil,0
37494,2019020077,Oliver,Kylington,0
38416,2019020077,Lean,Bergmann,0
15559,2019020077,Tobias,Rieder,0
22734,2019020078,David,Krejci,0
1955,2019020078,Nick,Ritchie,0
41722,2019020078,Max,Comtois,0
17289,2019020078,Carter,Rowney,0
39679,2019020078,Karson,Kuhlman,0
2392,2019020078,Ondrej,Kase,0
30851,2019020078,Jake,DeBrusk,0
1532,2019020078,Ryan,Getzlaf,0
28879,2019020078,Charlie,Coyle,0
2277,2019020078,Jakob,Silfverberg,0
22879,2019020078,David,Pastrnak,4
30771,2019020078,Charlie,McAvoy,0
22961,2019020078,Torey,Krug,0
2341,2019020078,Korbinian,Holzer,0
40219,2019020078,Sam,Steel,0
23035,2019020078,Zdeno,Chara,0
1473,2019020078,Cam,Fowler,0
27920,2019020078,Brandon,Carlo,0
28000,2019020078,Danton,Heinen,0
35704,2019020078,Troy,Terry,0
2012,2019020078,Josh,Manson,0
22652,2019020078,Brad,Marchand,0
18587,2019020078,Brett,Ritchie,0
34937,2019020078,Steven,Kampfer,0
1655,2019020078,Hampus,Lindholm,0
1885,2019020078,Derek,Grant,0
2198,2019020078,Chris,Wagner,0
27766,2019020078,Sean,Kuraly,0
9308,2019020078,Michael,Del Zotto,0
27686,2019020078,Matt,Grzelcyk,0
36306,2019020078,Jacob,Larsson,0
4468,2019020078,Joakim,Nordstrom,0
22578,2019020078,Patrice,Bergeron,0
40163,2019020078,Max,Jones,0
2062,2019020078,Adam,Henrique,1
2133,2019020078,Rickard,Rakell,1
16095,2019020079,Anthony,Duclair,0
19949,2019020079,Ryan,Suter,0
23425,2019020079,Vladislav,Namestnikov,0
21361,2019020079,Connor,Brown,0
4839,2019020079,Victor,Rask,1
37701,2019020079,Scott,Sabourin,0
21303,2019020079,Nikita,Zaitsev,0
20425,2019020079,Marcus,Foligno,0
20088,2019020079,Jason,Zucker,0
37597,2019020079,Erik,Brannstrom,0
4771,2019020079,Eric,Staal,0
20152,2019020079,Tyler,Ennis,0
37628,2019020079,Brady,Tkachuk,0
20225,2019020079,Matt,Dumba,0
20627,2019020079,Mikko,Koivu,0
20561,2019020079,Joel,Eriksson Ek,0
36171,2019020079,Jordan,Szwarz,0
22495,2019020079,Mikkel,Boedker,0
20488,2019020079,Jonas,Brodin,0
20298,2019020079,Luke,Kunin,0
21857,2019020079,Chris,Tierney,0
19883,2019020079,Jared,Spurgeon,0
36622,2019020079,Jordan,Greenway,0
16524,2019020079,Ryan,Hartman,0
37165,2019020079,Carson,Soucy,0
33014,2019020079,Thomas,Chabot,0
25321,2019020079,Brad,Hunt,0
25158,2019020079,Bobby,Ryan,0
25105,2019020079,Mark,Borowiecki,0
34880,2019020079,Colin,White,0
31777,2019020079,Zach,Parise,1
25941,2019020079,Dylan,DeMelo,0
4630,2019020079,Ron,Hainsey,0
24858,2019020079,Jean-Gabriel,Pageau,0
34626,2019020079,Ryan,Donato,0
27322,2019020079,Kevin,Fiala,0
16667,2019020080,Travis,Zajac,0
26248,2019020080,Aaron,Ekblad,0
661,2019020080,Wayne,Simmonds,0
27565,2019020080,P.K.,Subban,0
40426,2019020080,Jack,Hughes,0
26332,2019020080,Vincent,Trocheck,0
26402,2019020080,Jonathan,Huberdeau,1
9715,2019020080,Sami,Vatanen,0
16885,2019020080,Kyle,Palmieri,0
28520,2019020080,MacKenzie,Weegar,1
16598,2019020080,Damon,Severson,0
40487,2019020080,Nikita,Gusev,0
11662,2019020080,Taylor,Hall,1
28640,2019020080,Aleksander,Barkov,0
27162,2019020080,Matt,Tennyson,0
16819,2019020080,Pavel,Zacha,1
28569,2019020080,Frank,Vatrano,0
40831,2019020080,Jesper,Boqvist,0
36790,2019020080,Henrik,Borgstrom,0
6959,2019020080,Brett,Connolly,2
28067,2019020080,Keith,Yandle,0
24088,2019020080,Miles,Wood,0
17628,2019020080,Anton,Stralman,0
21142,2019020080,Connor,Carrick,0
24028,2019020080,Jesper,Bratt,1
24171,2019020080,Will,Butcher,1
38466,2019020080,Josh,Brown,0
28140,2019020080,Evgenii,Dadonov,1
24227,2019020080,Blake,Coleman,0
24360,2019020080,Nico,Hischier,0
28343,2019020080,Colton,Sceviour,0
28412,2019020080,Denis,Malgin,0
36025,2019020080,Dryden,Hunt,0
28213,2019020080,Mike,Matheson,0
22809,2019020080,Noel,Acciari,1
25033,2019020080,Mike,Hoffman,0
24775,2019020081,Derick,Brassard,0
33227,2019020081,Vince,Dunn,0
34087,2019020081,Michael,Dal Colle,0
33380,2019020081,Alexander,Steen,0
12228,2019020081,David,Perron,0
13860,2019020081,Anders,Lee,0
41770,2019020081,Mackenzie,MacEachern,0
32659,2019020081,Colton,Parayko,0
33308,2019020081,Ivan,Barbashev,0
32264,2019020081,Carl,Gunnarsson,0
17042,2019020081,Oskar,Sundqvist,0
13707,2019020081,Johnny,Boychuk,0
41826,2019020081,Oliver,Wahlstrom,0
32603,2019020081,Jay,Bouwmeester,0
17214,2019020081,Tom,Kuhnhackl,0
32186,2019020081,Jaden,Schwartz,0
13649,2019020081,Adam,Pelech,0
36127,2019020081,Sammy,Blais,0
16445,2019020081,Brayden,Schenn,1
8006,2019020081,Tyler,Bozak,0
2988,2019020081,Ryan,O'Reilly,0
14802,2019020081,Scott,Mayfield,0
32388,2019020081,Vladimir,Tarasenko,1
13950,2019020081,Brock,Nelson,1
32497,2019020081,Robby,Fabbri,0
32308,2019020081,Alex,Pietrangelo,0
14986,2019020081,Mathew,Barzal,1
14712,2019020081,Ryan,Pulock,0
14391,2019020081,Nick,Leddy,0
14945,2019020081,Ross,Johnston,0
19339,2019020081,Justin,Faulk,0
14891,2019020081,Cal,Clutterbuck,0
14236,2019020081,Anthony,Beauvillier,0
40553,2019020081,Devon,Toews,1
7941,2019020081,Leo,Komarov,0
14146,2019020081,Josh,Bailey,0
2716,2019020082,Zemgus,Girgensons,0
39066,2019020082,Rasmus,Dahlin,0
4947,2019020082,Jeff,Skinner,1
13111,2019020082,Mattias,Janmark,0
18616,2019020082,Radek,Faksa,0
40975,2019020082,Rhett,Gardner,0
33439,2019020082,Vladimir,Sobotka,0
12788,2019020082,John,Klingberg,0
35850,2019020082,Taylor,Fedun,0
36432,2019020082,Justin,Dowling,0
6228,2019020082,Marcus,Johansson,1
2529,2019020082,Jake,McCabe,0
3066,2019020082,Evan,Rodrigues,0
12919,2019020082,Esa,Lindell,0
21930,2019020082,Joe,Pavelski,0
40983,2019020082,Nick,Caamano,0
1711,2019020082,Andrew,Cogliano,0
13015,2019020082,Jamie,Benn,0
7354,2019020082,Alexander,Radulov,0
11737,2019020082,Andrej,Sekera,0
39834,2019020082,Miro,Heiskanen,0
39012,2019020082,Victor,Olofsson,1
2458,2019020082,Marco,Scandella,0
31398,2019020082,Jimmy,Vesey,0
37335,2019020082,Casey,Mittelstadt,0
39749,2019020082,Roope,Hintz,0
2785,2019020082,Rasmus,Ristolainen,0
39125,2019020082,Henri,Jokiharju,0
2647,2019020082,Sam,Reinhart,1
31047,2019020082,Johan,Larsson,0
13222,2019020082,Tyler,Seguin,0
2595,2019020082,Kyle,Okposo,0
13431,2019020082,Jason,Dickinson,0
34349,2019020082,Colin,Miller,0
2854,2019020082,Jack,Eichel,0
13318,2019020082,Jamie,Oleksiak,0
6434,2019020083,Andre,Burakovsky,0
6586,2019020083,Nicklas,Backstrom,0
6509,2019020083,Dmitry,Orlov,0
6652,2019020083,John,Carlson,0
798,2019020083,Richard,Panik,0
11078,2019020083,Tyson,Jost,0
6289,2019020083,Alex,Ovechkin,1
3457,2019020083,Gabriel,Landeskog,0
10723,2019020083,Matt,Nieto,1
341,2019020083,Pierre-Edouard,Bellemare,0
27102,2019020083,Carl,Hagelin,0
5363,2019020083,Garnet,Hathaway,0
10648,2019020083,Colin,Wilson,0
34953,2019020083,Brendan,Leipsic,0
10571,2019020083,Nikita,Zadorov,1
25867,2019020083,Joonas,Donskoi,0
25728,2019020083,Jakub,Vrana,0
25650,2019020083,T.J.,Oshie,1
3679,2019020083,Nathan,MacKinnon,1
12304,2019020083,Ian,Cole,0
37919,2019020083,Jonas,Siegenthaler,0
3161,2019020083,Erik,Johnson,1
32784,2019020083,Valeri,Nichushkin,0
41673,2019020083,Tyler,Lewington,0
40015,2019020083,Cale,Makar,0
10293,2019020083,Matt,Calvert,0
10932,2019020083,Samuel,Girard,0
6806,2019020083,Lars,Eller,1
14543,2019020083,Nic,Dowd,0
16378,2019020083,Radko,Gudas,0
6362,2019020083,Evgeny,Kuznetsov,0
30085,2019020083,Nick,Jensen,0
39927,2019020083,Ryan,Graves,0
8154,2019020083,Nazem,Kadri,1
11017,2019020083,Mikko,Rantanen,1
6884,2019020083,Tom,Wilson,0
17463,2019020084,Alex,Chiasson,0
33917,2019020084,Tomas,Jurco,0
14036,2019020084,Calvin,de Haan,0
19059,2019020084,Ethan,Bear,0
41512,2019020084,Joel,Persson,0
9620,2019020084,Markus,Granlund,0
11447,2019020084,Ryan,Nugent-Hopkins,0
941,2019020084,Duncan,Keith,0
23503,2019020084,James,Neal,1
33639,2019020084,Alex,DeBrincat,0
16307,2019020084,Connor,Murphy,0
20889,2019020084,Brandon,Saad,1
17148,2019020084,Josh,Archibald,0
763,2019020084,Brent,Seabrook,0
1011,2019020084,Patrick,Kane,1
11372,2019020084,Darnell,Nurse,0
38304,2019020084,Joakim,Nygard,0
33563,2019020084,Erik,Gustafsson,0
40307,2019020084,Dominik,Kubalik,0
25385,2019020084,Zack,Kassian,0
33806,2019020084,Zack,Smith,0
11227,2019020084,Jujhar,Khaira,0
35409,2019020084,Dylan,Strome,0
30218,2019020084,Riley,Sheahan,0
11295,2019020084,Leon,Draisaitl,0
24686,2019020084,Andrew,Shaw,0
18779,2019020084,Kris,Russell,0
19009,2019020084,Drake,Caggiula,0
19737,2019020084,Olli,Maatta,0
33727,2019020084,David,Kampf,0
36916,2019020084,Alexander,Nylander,1
18941,2019020084,Connor,McDavid,0
11596,2019020084,Oscar,Klefbom,0
862,2019020084,Jonathan,Toews,0
18894,2019020084,Matt,Benning,0
30586,2019020084,Ryan,Carpenter,0
28711,2019020085,Frederik,Gauthier,0
20628,2019020085,Mikko,Koivu,0
24715,2019020085,Cody,Ceci,0
3527,2019020085,Tyson,Barrie,0
20426,2019020085,Marcus,Foligno,0
7794,2019020085,Morgan,Rielly,0
31778,2019020085,Zach,Parise,0
34627,2019020085,Ryan,Donato,0
20089,2019020085,Jason,Zucker,0
37386,2019020085,Justin,Holl,0
37805,2019020085,Ilya,Mikheyev,0
36623,2019020085,Jordan,Greenway,0
19884,2019020085,Jared,Spurgeon,0
36464,2019020085,Andreas,Johnsson,1
14472,2019020085,Nick,Shore,0
20226,2019020085,Matt,Dumba,0
7761,2019020085,Martin,Marincin,0
25322,2019020085,Brad,Hunt,0
20299,2019020085,Luke,Kunin,1
14079,2019020085,John,Tavares,1
4772,2019020085,Eric,Staal,0
37166,2019020085,Carson,Soucy,0
21072,2019020085,William,Nylander,0
10864,2019020085,Alexander,Kerfoot,0
37849,2019020085,Trevor,Moore,0
41835,2019020085,Gerald,Mayhew,1
20489,2019020085,Jonas,Brodin,0
8708,2019020085,Jake,Muzzin,0
20562,2019020085,Joel,Eriksson Ek,0
16525,2019020085,Ryan,Hartman,0
21230,2019020085,Auston,Matthews,1
19950,2019020085,Ryan,Suter,0
26954,2019020085,Kasperi,Kapanen,0
4840,2019020085,Victor,Rask,0
21434,2019020085,Mitchell,Marner,1
37758,2019020085,Dmytro,Timashov,0
25503,2019020086,Victor,Mete,0
18342,2019020086,Steven,Stamkos,1
23295,2019020086,Jonathan,Drouin,0
23202,2019020086,Nikita,Kucherov,0
24470,2019020086,Brendan,Gallagher,0
15220,2019020086,Max,Domi,0
38677,2019020086,Mathieu,Joseph,0
18011,2019020086,Alex,Killorn,0
30472,2019020086,Tomas,Tatar,0
32926,2019020086,Nate,Thompson,0
18492,2019020086,Brayden,Point,0
18400,2019020086,Mikhail,Sergachev,0
7131,2019020086,Jeff,Petry,1
17968,2019020086,Braydon,Coburn,1
31851,2019020086,Patrick,Maroon,0
7440,2019020086,Shea,Weber,0
35252,2019020086,Luke,Witkowski,0
4324,2019020086,Joel,Armia,0
18103,2019020086,Tyler,Johnson,1
29479,2019020086,Ryan,McDonagh,0
38525,2019020086,Carter,Verhaeghe,0
29012,2019020086,Christian,Folin,0
32402,2019020086,Kevin,Shattenkirk,0
7517,2019020086,Artturi,Lehkonen,0
39369,2019020086,Nick,Suzuki,0
39323,2019020086,Jesperi,Kotkaniemi,0
4392,2019020086,Ben,Chiarot,0
18249,2019020086,Victor,Hedman,0
17701,2019020086,Yanni,Gourde,0
28828,2019020086,Jordan,Weal,0
26003,2019020086,Brett,Kulak,0
7233,2019020086,Paul,Byron,0
17535,2019020086,Anthony,Cirelli,0
38585,2019020086,Erik,Cernak,0
23332,2019020086,Ondrej,Palat,0
7272,2019020086,Phillip,Danault,0
